SourceFile,Emissivity,SubjectDistance,AtmosphericTemperature,ReflectedApparentTemperature,IRWindowTemperature,IRWindowTransmission,RelativeHumidity,PlanckR1,PlanckB,PlanckF,PlanckO,PlanckR2,Real2IR,OffsetX,OffsetY,PiPX1,PiPX2,PiPY1,PiPY2,EmbeddedImageWidth,EmbeddedImageHeight,t_numpy_file,rgb_numpy_file
raw_data_source/RGBT_jpg/FLIR1350.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1350.npy,raw_data_source/RGB_npy/FLIR1350.npy
raw_data_source/RGBT_jpg/FLIR1352.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1352.npy,raw_data_source/RGB_npy/FLIR1352.npy
raw_data_source/RGBT_jpg/FLIR1354.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1354.npy,raw_data_source/RGB_npy/FLIR1354.npy
raw_data_source/RGBT_jpg/FLIR1373.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1373.npy,raw_data_source/RGB_npy/FLIR1373.npy
raw_data_source/RGBT_jpg/FLIR1375.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1375.npy,raw_data_source/RGB_npy/FLIR1375.npy
raw_data_source/RGBT_jpg/FLIR1377.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1377.npy,raw_data_source/RGB_npy/FLIR1377.npy
raw_data_source/RGBT_jpg/FLIR1379.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1379.npy,raw_data_source/RGB_npy/FLIR1379.npy
raw_data_source/RGBT_jpg/FLIR1381.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1381.npy,raw_data_source/RGB_npy/FLIR1381.npy
raw_data_source/RGBT_jpg/FLIR1383.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1383.npy,raw_data_source/RGB_npy/FLIR1383.npy
raw_data_source/RGBT_jpg/FLIR1385.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1385.npy,raw_data_source/RGB_npy/FLIR1385.npy
raw_data_source/RGBT_jpg/FLIR1387.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1387.npy,raw_data_source/RGB_npy/FLIR1387.npy
raw_data_source/RGBT_jpg/FLIR1389.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1389.npy,raw_data_source/RGB_npy/FLIR1389.npy
raw_data_source/RGBT_jpg/FLIR1391.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1391.npy,raw_data_source/RGB_npy/FLIR1391.npy
raw_data_source/RGBT_jpg/FLIR1393.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1393.npy,raw_data_source/RGB_npy/FLIR1393.npy
raw_data_source/RGBT_jpg/FLIR1395.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1395.npy,raw_data_source/RGB_npy/FLIR1395.npy
raw_data_source/RGBT_jpg/FLIR1397.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1397.npy,raw_data_source/RGB_npy/FLIR1397.npy
raw_data_source/RGBT_jpg/FLIR1399.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1399.npy,raw_data_source/RGB_npy/FLIR1399.npy
raw_data_source/RGBT_jpg/FLIR1401.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1401.npy,raw_data_source/RGB_npy/FLIR1401.npy
raw_data_source/RGBT_jpg/FLIR1403.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1403.npy,raw_data_source/RGB_npy/FLIR1403.npy
raw_data_source/RGBT_jpg/FLIR1405.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1405.npy,raw_data_source/RGB_npy/FLIR1405.npy
raw_data_source/RGBT_jpg/FLIR1407.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1407.npy,raw_data_source/RGB_npy/FLIR1407.npy
raw_data_source/RGBT_jpg/FLIR1409.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1409.npy,raw_data_source/RGB_npy/FLIR1409.npy
raw_data_source/RGBT_jpg/FLIR1411.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1411.npy,raw_data_source/RGB_npy/FLIR1411.npy
raw_data_source/RGBT_jpg/FLIR1413.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1413.npy,raw_data_source/RGB_npy/FLIR1413.npy
raw_data_source/RGBT_jpg/FLIR1415.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1415.npy,raw_data_source/RGB_npy/FLIR1415.npy
raw_data_source/RGBT_jpg/FLIR1417.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1417.npy,raw_data_source/RGB_npy/FLIR1417.npy
raw_data_source/RGBT_jpg/FLIR1419.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1419.npy,raw_data_source/RGB_npy/FLIR1419.npy
raw_data_source/RGBT_jpg/FLIR1421.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1421.npy,raw_data_source/RGB_npy/FLIR1421.npy
raw_data_source/RGBT_jpg/FLIR1423.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1423.npy,raw_data_source/RGB_npy/FLIR1423.npy
raw_data_source/RGBT_jpg/FLIR1425.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1425.npy,raw_data_source/RGB_npy/FLIR1425.npy
raw_data_source/RGBT_jpg/FLIR1427.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1427.npy,raw_data_source/RGB_npy/FLIR1427.npy
raw_data_source/RGBT_jpg/FLIR1429.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1429.npy,raw_data_source/RGB_npy/FLIR1429.npy
raw_data_source/RGBT_jpg/FLIR1431.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1431.npy,raw_data_source/RGB_npy/FLIR1431.npy
raw_data_source/RGBT_jpg/FLIR1433.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1433.npy,raw_data_source/RGB_npy/FLIR1433.npy
raw_data_source/RGBT_jpg/FLIR1435.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1435.npy,raw_data_source/RGB_npy/FLIR1435.npy
raw_data_source/RGBT_jpg/FLIR1437.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1437.npy,raw_data_source/RGB_npy/FLIR1437.npy
raw_data_source/RGBT_jpg/FLIR1439.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1439.npy,raw_data_source/RGB_npy/FLIR1439.npy
raw_data_source/RGBT_jpg/FLIR1441.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1441.npy,raw_data_source/RGB_npy/FLIR1441.npy
raw_data_source/RGBT_jpg/FLIR1443.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1443.npy,raw_data_source/RGB_npy/FLIR1443.npy
raw_data_source/RGBT_jpg/FLIR1445.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1445.npy,raw_data_source/RGB_npy/FLIR1445.npy
raw_data_source/RGBT_jpg/FLIR1447.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1447.npy,raw_data_source/RGB_npy/FLIR1447.npy
raw_data_source/RGBT_jpg/FLIR1449.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1449.npy,raw_data_source/RGB_npy/FLIR1449.npy
raw_data_source/RGBT_jpg/FLIR1451.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1451.npy,raw_data_source/RGB_npy/FLIR1451.npy
raw_data_source/RGBT_jpg/FLIR1453.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1453.npy,raw_data_source/RGB_npy/FLIR1453.npy
raw_data_source/RGBT_jpg/FLIR1455.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1455.npy,raw_data_source/RGB_npy/FLIR1455.npy
