burnt_pixels_ratio,acrylamide_density,toaster_energy,toaster_temperature,room_temperature,mean_red_9,stdev_red_9,mean_green_9,stdev_green_9,mean_blue_9,stdev_blue_9,mean_t_0,mean_t_1,mean_t_2,mean_t_3,mean_t_4,mean_t_5,mean_t_6,mean_t_7,mean_t_8,mean_t_9,stdev_t_0,stdev_t_1,stdev_t_2,stdev_t_3,stdev_t_4,stdev_t_5,stdev_t_6,stdev_t_7,stdev_t_8,stdev_t_9
0.3883812010443864,0.5025340816570385,0.5454545454545454,0.9387755102040817,0.14795918367346939,0.8195243946142424,0.10183507654107106,0.28584139661086366,0.134341837533081,0.29925433881124247,0.11972272633161811,0.34604667375677606,0.22315221537824048,0.18953066553245748,0.1741073124219777,0.16885673583711894,0.16296445413095895,0.16106290643352755,0.15885357358243266,0.15559541236316715,0.14682166749140071,0.03904997518115473,0.012981771358174379,0.00889051257719941,0.005040436314599129,0.0037103180231905994,0.0020807376162096996,0.001355391025695974,0.0014141620256459466,0.001700825939855505,0.0011786087955894275
0.679946599213041,0.49811489336601084,0.5454545454545454,0.9387755102040817,0.14795918367346939,0.7286041398009458,0.17340809143354866,0.1805613420185387,0.1489697892025031,0.21515612428220304,0.14108525801469532,0.3537207477483508,0.19788204468119577,0.17731749990530354,0.1680029100382319,0.16484095270866597,0.16426747742730802,0.16022795898620135,0.16164879695804016,0.1597807547342347,0.15998964523155387,0.1647190069055821,0.03754559006294265,0.016413267149184004,0.007292743330793495,0.0026604145109483074,0.0016822791157215169,0.0010033192228130542,0.0021832721655103493,0.001675467032615122,0.0014985542678329633
0.0240388379923263,,0.5454545454545454,0.9387755102040817,0.15051020408163265,0.9430323910944066,0.08300024589886416,0.48721905174253555,0.08350223346225735,0.5387736615278794,0.10404523627768462,0.31806735158930666,0.22010653310648545,0.18646453897462043,0.1737335795794292,0.1653351238043611,0.16115181243100066,0.16093138890058492,0.15882268215435688,0.15485998529723677,0.14841363073192118,0.06824626982063826,0.015377979527520841,0.007273466608114683,0.005500649564380329,0.0037004271340592815,0.003283946824034326,0.001721533880668927,0.0017478697936917306,0.0027891035992061363,0.0023786705185959117
0.4360913404507711,0.7409174274137512,0.5272727272727272,0.9387755102040817,0.13673469387755102,0.8113314958249018,0.119636997027273,0.242149303374968,0.12249339304533574,0.3075288419044961,0.11390598664666411,0.14104889009782734,0.14104889009782734,0.14104889009782734,0.14104889009782734,0.14104889009782734,0.14104889009782734,0.14104889009782734,0.14104889009782734,0.14104889009782734,0.14104889009782734,0.003051618041696754,0.003051618041696754,0.003051618041696754,0.003051618041696754,0.003051618041696754,0.003051618041696754,0.003051618041696754,0.003051618041696754,0.003051618041696754,0.003051618041696754
0.2606080051335526,0.6138519676230921,0.5272727272727272,0.9387755102040817,0.13979591836734692,0.8972808213684126,0.12107170803582765,0.30939090964853094,0.15441380499411186,0.3528156686593784,0.1372505665487784,0.1401376308628652,0.1401376308628652,0.1401376308628652,0.1401376308628652,0.1401376308628652,0.1401376308628652,0.1401376308628652,0.1401376308628652,0.1401376308628652,0.1401376308628652,0.0012739647403706398,0.0012739647403706398,0.0012739647403706398,0.0012739647403706398,0.0012739647403706398,0.0012739647403706398,0.0012739647403706398,0.0012739647403706398,0.0012739647403706398,0.0012739647403706398
0.9793722587719298,0.8891442611805427,1.0,1.0,0.14795918367346939,0.17743942423460612,0.19335363906518432,0.028034163226694185,0.06709069303304523,0.07928894693842449,0.06431333930682753,0.45805523834360673,0.2026318325270677,0.19201427870698895,0.1780820154063734,0.1718754183833433,0.16729200919838336,0.16238130488869507,0.16160336537358094,0.165184409301321,0.1634581413244145,0.08109952188962381,0.020995681813346177,0.00834638635049998,0.007250597493887829,0.004816149036617096,0.0022450333895706834,0.0011048555657293,0.0011031039183114551,0.0007589380332799516,0.0010015244476910266
0.998304126625212,0.8060321630119947,1.0,1.0,0.15051020408163265,0.1297262375837842,0.15104384681504698,0.01758419591691962,0.03889714177161312,0.05965515657930781,0.045212114829413605,0.4566919885240546,0.2666480100447547,0.20481361629657763,0.19238610058776967,0.1751080515514384,0.17061568736674285,0.16525689780426697,0.16301232508293617,0.1626371106469991,0.1612297818583962,0.06274196172945704,0.019609748180715515,0.017017580697456115,0.01116648348797431,0.00779724616158762,0.005290856409591809,0.002162020258515786,0.0017619385580324575,0.0007746753149698903,0.0021013502892501743
0.9928745377469108,1.0,1.0,1.0,0.14540816326530612,0.13756616563825858,0.13350821163194387,0.02043976605704968,0.049650040793414243,0.06471843901265747,0.050232038230059055,0.6048496111129636,0.25086252362937633,0.19406884295798102,0.1855225641535526,0.1748088964383575,0.16847368530662038,0.161453544121325,0.15486330523783307,0.14932989674608801,0.15871827731907096,0.12105378103121041,0.036138665659200514,0.010786121034174735,0.00772167182190157,0.004191988285559238,0.002950982826534961,0.001795690641763467,0.0018887827870084342,0.0021671618458267016,0.002116347441657988
0.9773969808241534,0.5271516010338565,0.9636363636363636,1.0,0.1354591836734694,0.21702066383468932,0.22874015266646192,0.02012911896704827,0.05417355123943152,0.06129390964872281,0.05536037256534899,0.618903239444319,0.2643844413791294,0.21059952290578227,0.1838737591582607,0.1657806841424597,0.16036297911592645,0.15441324771491582,0.15540490629163364,0.152919734210127,0.15227358904011026,0.11132442505216755,0.033483377316679316,0.020800364241637184,0.015252088409995906,0.014026886109922422,0.010167469532225045,0.008056955468426477,0.003407514691590683,0.001459846364664047,0.0008810569182639266
0.996207124010554,,0.9818181818181818,1.0,0.13903061224489796,0.12218363598737648,0.09631881871002182,0.020361891458430335,0.04615195300712898,0.06407114956800662,0.04448468384891348,0.14002838502315523,0.14002838502315523,0.14002838502315523,0.14002838502315523,0.14002838502315523,0.14002838502315523,0.14002838502315523,0.14002838502315523,0.14002838502315523,0.14002838502315523,0.0012362638546190255,0.0012362638546190255,0.0012362638546190255,0.0012362638546190255,0.0012362638546190255,0.0012362638546190255,0.0012362638546190255,0.0012362638546190255,0.0012362638546190255,0.0012362638546190255
