acrylamide_density,toaster_energy,toaster_temperature,room_temperature,burnt_pixels_ratio,mean_grey_9,stdev_grey_9,mean_red_9,stdev_red_9,mean_green_9,stdev_green_9,mean_blue_9,stdev_blue_9,mean_t_0,stdev_t_0,mean_t_1,stdev_t_1,mean_t_2,stdev_t_2,mean_t_3,stdev_t_3,mean_t_4,stdev_t_4,mean_t_5,stdev_t_5,mean_t_6,stdev_t_6,mean_t_7,stdev_t_7,mean_t_8,stdev_t_8,mean_t_9,stdev_t_9
418.8156218,30,184,29.0,0.6415067720090294,69.2319517705982,18.001577172595375,146.1616111738149,27.98062044597683,33.628950338600454,15.67790091905744,50.91273984198646,16.541147346220676,72.85600120955893,8.233944756207455,45.822486946578884,3.0440828153937813,38.7997591545902,1.4716103607250268,34.509369190552846,1.2688516869661814,33.366448678750466,0.7523784501607141,32.06628337155089,0.4737928631570336,31.411331107979485,0.3709149380383242,31.17212014904953,0.15351571503510514,30.744502758540175,0.2504055886583594,28.563370241275827,0.28567098716844186
458.8214942,30,184,29.0,0.9111695347355003,48.96380195984704,18.68934036741283,117.86153601019758,35.103445133324286,17.05991077119184,14.648894188574822,32.63878266411727,13.406624887342444,78.75396422070433,25.61984812708289,48.51738408363721,6.83643017159081,39.56302936004796,4.172945534369028,35.71810556914402,1.7377961056412594,33.67401012873172,0.8132181694097074,32.976133402703184,0.6183271105714564,31.48010996304883,0.3216964450592087,31.440637350250768,0.44228573286888195,31.053766586638396,0.6495090283381968,31.327669622178085,0.4049457256495509
,30,184,29.5,0.22356753069577082,88.99540534618008,19.850604406026132,171.88190654843112,27.207353076697984,49.37244201909959,17.996373870346503,75.7743860845839,20.518124590146577,67.18456559621278,11.860419394965215,44.41546129552383,4.5827342321335935,37.206858108926696,1.8326275745741454,34.627677725070185,1.151845869182347,32.61833357330024,0.8979453379313914,31.88777339903243,0.313428500264261,31.46466302525447,0.28507604095491657,30.865317065997587,0.4217908268168472,30.012954773184436,0.3294599483101045,28.831030841096766,0.463789243386258
522.0987849,29,184,26.8,0.9720542422576507,46.55674774601429,15.104747325087802,109.68856514568444,31.969182454407637,16.11544804837823,10.08484501149644,37.81638262781748,12.711116337287365,26.49550018361592,0.21503382151065004,26.49550018361592,0.21503382151065004,26.49550018361592,0.21503382151065004,26.49550018361592,0.21503382151065004,26.49550018361592,0.21503382151065004,26.49550018361592,0.21503382151065004,26.49550018361592,0.21503382151065004,26.49550018361592,0.21503382151065004,26.49550018361592,0.21503382151065004,26.49550018361592,0.21503382151065004
540.1094162,29,184,27.4,0.9967974379503602,40.050650413664265,11.558781182012433,101.1748954719331,23.73507173066467,10.645405213059336,8.659892371937278,31.233520149452897,10.105492889123774,26.89961781951401,0.9546367371863123,26.89961781951401,0.9546367371863123,26.89961781951401,0.9546367371863123,26.89961781951401,0.9546367371863123,26.89961781951401,0.9546367371863123,26.89961781951401,0.9546367371863123,26.89961781951401,0.9546367371863123,26.89961781951401,0.9546367371863123,26.89961781951401,0.9546367371863123,26.89961781951401,0.9546367371863123
1051.213586,55,196,29.0,0.9983214129324186,12.491674770106554,8.463078558756731,27.331265508684865,17.19561989545509,4.12830243760035,6.587411442558651,16.658298058677566,7.709872651007581,86.25519593037926,19.24284551806155,40.937941643049754,6.807447357408387,38.60870477875115,3.8176642028887926,36.48565545526701,1.899322518626898,34.449220600604896,1.545512403080117,33.19654721539784,0.8619412394419962,32.01074036874914,0.22929892128194165,31.68195446671741,0.1418467106073842,32.16527444364152,0.132860288035833,31.905789480911366,0.18710023484524585
689.6316473,55,196,29.5,0.9951279933938894,12.771915070189925,15.192537613799962,28.035094962840628,33.02795913481683,4.889925681255161,8.923735368439514,13.349463253509496,10.127148196578862,88.49029723806495,12.919351339652806,51.08699969874707,6.834617289549776,39.20170175546166,4.93154756975766,37.08179612766209,3.5453439439058636,34.35529250015822,1.8268297525984214,33.593403105048075,1.236164248109545,32.211609056204075,0.5720973435813368,31.820557459550844,0.3878935265653758,31.5767757822288,0.5021114938998499,31.421882837740455,0.36438276418332577
764.1425296,55,196,28.5,0.9986870897155361,13.479103133479214,10.224996085051815,32.12840262582057,23.16972791724404,3.7824945295404815,6.770876615692923,14.522800875273523,8.292720756062504,107.48340667646642,21.56412421474651,47.58631188140657,9.41736811684166,41.214997379597506,3.6983600837570343,38.34742637193973,3.520782867386935,36.42220063097245,1.6625309406570232,34.39065890821086,1.5497836963379843,32.17445815374497,0.799946935371738,30.403027185563097,0.33309698894855955,29.184600797577005,0.33916971327937284,30.938998454107598,0.3383123200959711
727.8157318,53,196,26.55,0.9973195304556798,12.08645692762732,9.990910812179843,32.09954709307699,21.95388327447258,1.9470376190036047,7.160413897224288,11.833256308346428,7.775427261497043,117.53847245479092,18.209193235173785,56.275406377352745,6.427295752285531,44.95930105627382,4.865322213601341,38.80775567369578,3.8825422648643335,36.00781602322939,2.7179586666110014,33.87723661306353,1.911371920760056,31.459501683452856,1.2573487757156165,30.86858762333617,0.6222198684647297,30.01671289998904,0.6753470920832245,29.81993929476475,0.1334076720283663
,54,196,27.25,0.9992154811715481,8.341146487099024,8.551208906440237,20.849459553695954,18.759857977228133,1.8228730822873083,5.739234647541466,9.115934449093444,6.958996560038005,26.57744907890003,0.3671512548153473,26.57744907890003,0.3671512548153473,26.57744907890003,0.3671512548153473,26.57744907890003,0.3671512548153473,26.57744907890003,0.3671512548153473,26.57744907890003,0.3671512548153473,26.57744907890003,0.3671512548153473,26.57744907890003,0.3671512548153473,26.57744907890003,0.3671512548153473,26.57744907890003,0.3671512548153473
